Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,source,TotalSF,TotalBath,HasPool,IsRemodeled,HouseAge,RemodAge
462,70,RL,4.110873864173311,8.881975184248867,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,5.860786223465865,BLQ,5.351858133476067,0.0,6.329720905522696,GasA,Ex,Y,SBrkr,6.3561076606958915,6.329720905522696,0.0,7.035268599281097,1.0,0.0,1,0,3,0.6931471805599453,Gd,1.9459101490553132,Typ,0,None,Detchd,7.586803535162581,RFn,2.0,576.0,TA,TA,Y,5.54907608489522,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,4,2009,WD,Normal,train,19.015549471741284,2.0,0,1,73,2
463,20,RL,4.110873864173311,9.021839764105513,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,6.317164686747284,BLQ,5.7430031878094825,0.0,6.762729506931879,GasA,Gd,Y,SBrkr,6.762729506931879,0.0,0.0,6.762729506931879,0.0,0.0,1,0,3,0.6931471805599453,TA,1.791759469228055,Typ,1,Po,Detchd,7.583756300707112,Unf,1.0,360.0,TA,TA,Y,0.0,0.0,5.4680601411351315,0.0,0.0,0.0,None,GdWo,None,0.0,12,2009,WD,Normal,train,13.525459013863758,1.0,0,0,44,44
464,70,RL,4.31748811353631,9.391744841707654,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,7,1934,1995,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,5.7899601708972535,Unf,0.0,5.966146739123692,6.573680166960646,GasA,Fa,Y,FuseA,6.745236349484363,6.699500340161678,0.0,7.415175109613295,0.0,0.0,1,1,3,0.6931471805599453,TA,1.9459101490553132,Typ,1,Gd,Detchd,7.570443252057374,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,8,2008,WD,Normal,train,20.018416856606684,1.5,0,1,74,13
465,20,RL,4.110873864173311,9.039670667922676,Pave,None,Reg,HLS,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.919980925828125,TA,TA,CBlock,Gd,TA,No,Rec,6.424869023905388,Unf,0.0,6.052089168924417,6.947937068614969,GasA,TA,Y,SBrkr,6.947937068614969,0.0,0.0,6.947937068614969,0.0,0.0,2,0,3,0.6931471805599453,TA,1.791759469228055,Typ,0,None,None,0.0,None,0.0,0.0,None,None,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,8,2009,WD,Normal,train,13.895874137229939,2.0,0,0,31,31
466,120,RM,3.784189633918261,8.030409562130485,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,2.9444389791664403,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.226936018493289,7.226936018493289,GasA,Ex,Y,SBrkr,7.254884810077338,0.0,0.0,7.254884810077338,0.0,0.0,2,0,2,0.6931471805599453,Gd,1.9459101490553132,Typ,1,TA,Attchd,7.60339933974067,Fin,2.0,398.0,TA,TA,Y,4.976733742420574,3.044522437723423,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2006,WD,Normal,train,14.481820828570626,2.0,0,0,2,2
467,20,RL,4.454347296253507,9.271341393533582,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,Gd,Gd,GLQ,6.658011045870748,Unf,0.0,6.214608098422191,7.15305163493748,GasA,TA,Y,SBrkr,7.15305163493748,0.0,0.0,7.15305163493748,1.0,0.0,1,0,2,0.6931471805599453,TA,1.791759469228055,Typ,1,Po,Attchd,7.58629630715272,Unf,2.0,526.0,TA,TA,Y,0.0,0.0,0.0,0.0,5.176149732573829,0.0,None,GdWo,None,0.0,4,2007,WD,Normal,train,14.30610326987496,2.0,0,0,37,37
468,70,RL,4.382026634673881,9.15704507491796,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,2Story,5,7,1942,1995,Gable,CompShg,MetalSd,MetalSd,Stone,5.41610040220442,TA,TA,CBlock,TA,TA,No,LwQ,5.958424693029782,Unf,0.0,5.8377304471659395,6.591673732008658,GasA,Ex,Y,SBrkr,6.790097235513905,6.6293632534374485,0.0,7.405495663199472,0.0,0.0,1,1,3,0.6931471805599453,Gd,2.0794415416798357,Typ,2,Gd,Attchd,7.57198844937744,Unf,1.0,312.0,TA,TA,Y,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2007,WD,Normal,train,20.01113422096001,1.5,0,1,65,12
469,20,RL,4.59511985013459,9.343909263897597,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,5.517452896464707,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.394493107219038,7.394493107219038,GasA,Ex,Y,SBrkr,7.399398083331354,0.0,0.0,7.399398083331354,0.0,0.0,2,0,3,0.6931471805599453,Gd,2.0794415416798357,Typ,1,Gd,Attchd,7.604396348796338,RFn,3.0,866.0,TA,TA,Y,0.0,3.8066624897703196,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2007,WD,Normal,train,14.793891190550392,2.0,0,0,1,1
470,60,RL,4.343805421853684,9.1369090938903,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.795790545596741,Gd,TA,PConc,Gd,TA,No,GLQ,6.056784013228625,Unf,0.0,6.008813185442595,6.725033642166843,GasA,Ex,Y,SBrkr,6.725033642166843,6.778784897685177,0.0,7.444833273892193,0.0,0.0,2,1,3,0.6931471805599453,Gd,2.0794415416798357,Typ,0,None,Attchd,7.597897950521784,RFn,2.0,506.0,TA,TA,Y,4.976733742420574,4.2626798770413155,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2008,WD,Normal,train,20.228852182018862,2.5,0,0,15,15
471,120,RL,4.110873864173311,8.82776136765472,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,5.910796644040527,BLQ,7.02197642307216,0.0,7.305860032684009,GasA,TA,Y,SBrkr,7.315218389752975,0.0,0.0,7.315218389752975,1.0,0.0,1,1,1,0.6931471805599453,Gd,1.6094379124341003,Typ,0,None,Attchd,7.593877844605118,RFn,2.0,528.0,TA,TA,Y,0.0,4.007333185232471,0.0,0.0,4.948759890378168,0.0,None,None,None,0.0,6,2010,WD,Normal,train,14.621078422436984,2.5,0,0,25,25
472,60,RL,4.532599493153256,9.38873757187798,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,6,1977,1977,Mansard,WdShake,WdShing,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,6.695798917058491,6.695798917058491,GasA,TA,Y,SBrkr,7.057897937411856,6.695798917058491,0.0,7.585788821732034,0.0,0.0,2,1,3,0.6931471805599453,TA,2.1972245773362196,Typ,1,Gd,Attchd,7.589841512182657,RFn,2.0,534.0,TA,TA,Y,0.0,0.0,0.0,0.0,5.6240175061873385,0.0,None,None,None,0.0,11,2007,WD,Normal,train,20.449495771528838,2.5,0,0,30,30
473,180,RM,3.58351893845611,8.209580483475577,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.394449154672439,TA,TA,PConc,Gd,TA,Gd,GLQ,6.131226489483141,Unf,0.0,4.48863636973214,6.306275286948016,GasA,Ex,Y,SBrkr,6.9782137426306985,0.0,0.0,6.9782137426306985,1.0,0.0,1,0,2,0.6931471805599453,TA,1.791759469228055,Typ,0,None,Basment,7.603897968521881,RFn,2.0,525.0,TA,TA,Y,0.0,3.367295829986474,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2008,WD,Normal,train,13.284489029578715,2.0,0,0,3,3
474,20,RL,4.709530201312334,9.614337736809313,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.720311776607412,Gd,TA,PConc,Ex,TA,Gd,GLQ,7.208600337960199,Unf,0.0,6.440946540632921,7.589335823170617,GasA,Ex,Y,SBrkr,7.589335823170617,0.0,0.0,7.589335823170617,1.0,0.0,2,0,2,0.6931471805599453,Gd,2.0794415416798357,Typ,1,Ex,Attchd,7.604396348796338,RFn,3.0,908.0,TA,TA,Y,5.5254529391317835,4.1588830833596715,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2007,New,Partial,train,15.178671646341234,3.0,0,1,1,0
475,120,RL,3.7376696182833684,8.581294116822761,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,7.087573705557973,Unf,0.0,5.700443573390687,7.3098814858247865,GasA,Ex,Y,SBrkr,7.410347097821024,0.0,0.0,7.410347097821024,1.0,0.0,2,0,2,0.6931471805599453,Ex,1.9459101490553132,Typ,0,None,Attchd,7.601402334583733,RFn,2.0,499.0,TA,TA,Y,4.574710978503383,3.8918202981106265,0.0,0.0,0.0,0.0,None,None,None,0.0,8,2007,WD,Normal,train,14.72022858364581,3.0,0,0,7,7
476,20,RL,4.394449154672439,9.0455836463617,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,6.447305862541213,Unf,0.0,5.831882477283517,6.878326468291325,GasA,TA,Y,SBrkr,6.878326468291325,0.0,0.0,6.878326468291325,1.0,0.0,1,0,2,0.6931471805599453,TA,1.791759469228055,Typ,0,None,Detchd,7.599401333415815,Unf,2.0,624.0,TA,TA,Y,0.0,3.2188758248682006,0.0,0.0,5.262690188904886,0.0,None,None,None,0.0,7,2007,WD,Normal,train,13.75665293658265,2.0,0,0,44,44
477,20,RL,4.330733340286331,9.482350275033667,Pave,None,Reg,Lvl,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.375278407684165,TA,TA,PConc,Gd,TA,Gd,GLQ,6.902742737158593,Unf,0.0,6.184148890937483,7.2991214627108,GasA,Ex,Y,SBrkr,7.309212365692763,0.0,0.0,7.309212365692763,1.0,0.0,2,0,3,0.6931471805599453,Gd,2.0794415416798357,Typ,1,TA,Attchd,7.599901959208498,Fin,2.0,508.0,TA,TA,Y,4.948759890378168,3.6888794541139363,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2008,WD,Normal,train,14.608333828403563,3.0,0,1,11,10
478,60,RL,4.663439094112067,9.524713059681009,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.650279048587422,Ex,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,7.675081857716334,7.675081857716334,GasA,Ex,Y,SBrkr,7.635303886259415,6.354370040797351,0.0,7.880048200971577,0.0,0.0,2,1,3,0.6931471805599453,Ex,2.302585092994046,Typ,1,Gd,BuiltIn,7.604396348796338,Fin,3.0,694.0,TA,TA,Y,6.028278520230698,4.442651256490317,0.0,0.0,0.0,0.0,None,None,None,0.0,3,2007,WD,Normal,train,21.6647557847731,2.5,0,0,1,1
479,20,RL,4.382026634673881,9.272187775302262,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,5.820082930352362,Gd,TA,PConc,Ex,TA,Gd,GLQ,7.161622002939187,Unf,0.0,6.035481432524756,7.441906728051625,GasA,Ex,Y,SBrkr,7.449498005382849,0.0,0.0,7.449498005382849,1.0,0.0,2,0,3,0.6931471805599453,Gd,2.0794415416798357,Typ,1,Gd,Attchd,7.60489448081162,RFn,3.0,826.0,TA,TA,Y,5.342334251964811,3.8066624897703196,0.0,0.0,0.0,0.0,None,None,None,0.0,9,2009,WD,Normal,train,14.891404733434474,3.0,0,1,2,1
480,30,RM,3.9318256327243257,8.68710472813351,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1937,2000,Hip,CompShg,Stucco,Stucco,BrkCmn,6.077642243349034,TA,TA,BrkTil,Fa,TA,No,Rec,5.1298987149230735,Unf,0.0,6.606650186198215,6.811244378601294,GasA,TA,Y,SBrkr,7.0317412587631285,0.0,0.0,7.0317412587631285,0.0,0.0,1,0,2,0.6931471805599453,TA,2.0794415416798357,Typ,0,None,Detchd,7.59890045687141,Unf,2.0,672.0,TA,TA,Y,0.0,4.290459441148391,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,3,2007,WD,Alloca,train,13.842985637364421,1.0,0,1,70,7
481,20,RL,4.59511985013459,9.682466746602897,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.937536205082426,Gd,TA,PConc,Ex,TA,Gd,GLQ,7.140453043101158,Unf,0.0,6.35088571671474,7.51425465281641,GasA,Ex,Y,SBrkr,7.523481312573497,0.0,0.0,7.523481312573497,1.0,0.0,2,0,3,0.6931471805599453,Gd,2.1972245773362196,Typ,1,Gd,Attchd,7.60339933974067,Fin,3.0,772.0,TA,TA,Y,6.253828811575473,4.727387818712341,0.0,0.0,0.0,0.0,None,None,None,0.0,3,2006,WD,Normal,train,15.037735965389906,3.0,0,1,2,1
482,20,RL,4.290459441148391,9.37982994995476,Pave,None,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.333279628139691,Gd,TA,PConc,Ex,TA,Gd,GLQ,7.357556200910353,Unf,0.0,5.420534999272286,7.491645473605133,GasA,Ex,Y,SBrkr,7.491645473605133,0.0,0.0,7.491645473605133,1.0,0.0,2,0,2,0.6931471805599453,Ex,1.9459101490553132,Typ,1,Gd,Attchd,7.602900462204755,Fin,3.0,874.0,TA,TA,Y,5.332718793265369,3.912023005428146,0.0,0.0,0.0,0.0,None,None,None,0.0,8,2006,WD,Normal,train,14.983290947210266,3.0,0,1,3,2
483,70,RM,3.9318256327243257,7.824445930877619,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,TA,TA,No,ALQ,5.703782474656201,Unf,0.0,6.416732282512326,6.814542897259958,GasA,Ex,Y,SBrkr,6.821107472256465,6.814542897259958,0.0,7.510430556378006,1.0,0.0,1,1,4,0.6931471805599453,Ex,2.0794415416798357,Min2,1,Gd,Attchd,7.557994958530806,Unf,1.0,164.0,Fa,Fa,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2009,WD,Normal,train,20.45019326677638,2.5,0,1,94,4
484,120,RM,3.4965075614664802,8.412054873292933,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,Twnhs,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,4.762173934797756,TA,TA,PConc,Ex,TA,No,GLQ,6.8001700683022,Unf,0.0,5.768320995793772,7.104144092987527,GasA,Ex,Y,SBrkr,7.104144092987527,0.0,0.0,7.104144092987527,1.0,0.0,2,0,2,0.6931471805599453,TA,1.791759469228055,Typ,0,None,Attchd,7.6004023345004,Unf,2.0,402.0,TA,TA,Y,0.0,4.836281906951478,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2006,WD,Normal,train,14.208288185975054,3.0,0,0,8,8
485,20,RL,4.290459441148391,8.95660873889395,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1962,2001,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,6.3784261836515865,Unf,0.0,6.021023349349527,6.907755278982137,GasA,Gd,Y,SBrkr,6.907755278982137,0.0,0.0,6.907755278982137,1.0,0.0,1,0,3,0.6931471805599453,Gd,1.9459101490553132,Typ,0,None,Detchd,7.582738488914411,Unf,1.0,264.0,TA,TA,Y,0.0,4.890349128221754,0.0,0.0,0.0,0.0,None,None,None,0.0,3,2007,WD,Normal,train,13.815510557964274,2.0,0,1,45,6
486,20,RL,4.394449154672439,9.169622538697624,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,6.410174881966167,Unf,0.0,6.2285110035911835,7.01571242048723,GasA,Gd,Y,SBrkr,7.01571242048723,0.0,0.0,7.01571242048723,0.0,0.0,1,0,3,0.6931471805599453,Gd,1.791759469228055,Typ,1,Gd,Attchd,7.576097340623111,Unf,1.0,264.0,TA,TA,Y,0.0,4.394449154672439,4.795790545596741,0.0,0.0,0.0,None,None,None,0.0,7,2009,WD,Normal,train,14.03142484097446,1.0,0,1,59,2
487,20,RL,4.382026634673881,9.238927828828094,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,BrkFace,5.1298987149230735,TA,TA,CBlock,TA,TA,No,ALQ,6.729824070489475,Unf,0.0,5.472270673671475,6.97914527506881,GasA,TA,Y,SBrkr,6.97914527506881,0.0,0.0,6.97914527506881,1.0,0.0,1,1,3,0.6931471805599453,TA,1.9459101490553132,Typ,0,None,Attchd,7.583756300707112,RFn,2.0,515.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2007,WD,Normal,train,13.95829055013762,2.5,0,0,42,42
488,20,RL,4.2626798770413155,9.412791300065303,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1971,1971,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,6.906754778648554,Unf,0.0,6.18826412308259,7.3031700512368,GasA,Gd,Y,SBrkr,7.3031700512368,0.0,0.0,7.3031700512368,0.0,0.0,2,0,3,0.6931471805599453,TA,2.0794415416798357,Typ,1,TA,Attchd,7.586803535162581,Unf,2.0,487.0,TA,TA,Y,5.41610040220442,0.0,0.0,0.0,5.198497031265826,0.0,None,None,None,0.0,2,2007,WD,Normal,train,14.6063401024736,2.0,0,0,36,36
489,190,RL,4.110873864173311,9.287394001418473,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1900,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,Fa,No,BLQ,6.499787040655854,Unf,0.0,5.673323267171493,6.86171134048073,GasA,TA,N,FuseA,7.4770384723196965,6.47543271670409,0.0,7.789454566086673,0.0,0.0,2,0,3,1.0986122886681098,TA,2.3978952727983707,Mod,1,Gd,Attchd,7.58629630715272,Unf,2.0,520.0,TA,Fa,N,4.962844630259907,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2006,ConLD,Normal,train,20.814182529504517,2.0,0,1,106,36
490,180,RM,3.091042453358316,7.3310603052186325,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,8,1970,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,6.246106765481563,Unf,0.0,4.7535901911063645,6.447305862541213,GasA,TA,Y,SBrkr,6.447305862541213,0.0,0.0,6.447305862541213,1.0,0.0,1,0,1,0.6931471805599453,Gd,1.3862943611198906,Typ,0,None,Attchd,7.58629630715272,Unf,1.0,286.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2009,WD,Normal,train,12.894611725082425,2.0,0,1,39,7
491,160,RM,3.091042453358316,7.888334500738654,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,5.579729825986222,5.579729825986222,GasA,TA,Y,SBrkr,6.424869023905388,6.535241271013659,0.0,7.173958319756794,0.0,0.0,1,1,3,0.6931471805599453,TA,1.6094379124341003,Typ,1,Gd,BuiltIn,7.589335823170617,Fin,1.0,336.0,TA,TA,Y,4.955827057601261,3.2188758248682006,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2008,WD,Normal,train,18.539840120905268,1.5,0,0,32,32
492,50,RL,4.382026634673881,9.158099260130491,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.0014148779611505,Rec,5.111987788356544,5.476463551931511,6.693323668269949,GasA,TA,Y,FuseA,6.8658910748834385,6.431331081933479,0.0,7.364547014255642,1.0,0.0,1,0,3,0.6931471805599453,Fa,1.791759469228055,Typ,2,TA,Attchd,7.571473648851271,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,3.4965075614664802,0.0,0.0,0.0,None,MnPrv,None,0.0,8,2006,WD,Normal,train,19.990545825086866,2.0,0,1,65,56
493,60,RL,4.663439094112067,9.653679132512428,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.591673732008658,6.591673732008658,GasA,Gd,Y,SBrkr,6.591673732008658,6.591673732008658,0.0,7.284134806195205,0.0,0.0,2,1,3,0.6931471805599453,TA,2.1972245773362196,Typ,0,None,Attchd,7.604396348796338,RFn,2.0,429.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2006,New,Partial,train,19.775021196025975,2.5,0,0,0,0
494,20,RL,4.2626798770413155,8.978660489639687,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,5.926926025970411,LwQ,6.278521424165844,5.8971538676367405,7.146772179452637,GasA,TA,Y,FuseA,7.146772179452637,0.0,0.0,7.146772179452637,0.0,0.0,1,1,3,0.6931471805599453,TA,1.9459101490553132,Typ,1,Fa,Detchd,7.583247524303362,Unf,1.0,308.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2008,WD,Normal,train,14.293544358905274,1.5,0,0,48,48
495,30,RM,3.9318256327243257,8.663023639627777,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,8,1938,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,5.25227342804663,5.25227342804663,GasA,Gd,Y,FuseA,6.787844982309579,0.0,0.0,6.787844982309579,0.0,0.0,1,0,2,0.6931471805599453,TA,1.6094379124341003,Typ,0,None,Attchd,7.569927655242652,Unf,1.0,273.0,TA,TA,Y,4.976733742420574,3.044522437723423,4.394449154672439,0.0,0.0,0.0,None,None,None,0.0,12,2009,WD,Normal,train,12.040118410356209,1.0,0,1,71,13
496,30,C (all),4.110873864173311,8.972083182851925,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,6.206575926724928,Unf,0.0,5.420534999272286,6.580639137284949,GasA,TA,N,FuseA,6.580639137284949,0.0,0.0,6.580639137284949,0.0,0.0,1,0,2,0.6931471805599453,TA,1.6094379124341003,Typ,0,None,None,0.0,None,0.0,0.0,None,None,N,0.0,6.261491684321042,4.7535901911063645,0.0,0.0,0.0,None,GdWo,None,0.0,11,2009,WD,Abnorml,train,13.161278274569899,1.0,0,1,89,59
497,20,RL,4.499809670330265,9.448805939388178,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1992,1993,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,7.116394144093465,Unf,0.0,7.585788821732034,8.071218539969863,GasA,Ex,Y,SBrkr,8.079927770758275,0.0,0.0,8.079927770758275,1.0,0.0,3,0,4,0.6931471805599453,Gd,2.3978952727983707,Typ,1,Gd,Attchd,7.597396320212795,RFn,2.0,546.0,TA,TA,Y,5.579729825986222,4.330733340286331,5.676753802268282,0.0,0.0,0.0,None,None,None,0.0,5,2007,WD,Normal,train,16.151146310728137,4.0,0,1,15,14
